Basin,Subbasin,Date,Year,Month,Avg_rainfall,Agency_name
Ganga Basin,Ramganga,2022-01-30,2022,01,0,NRSC VIC MODEL
Ganga Basin,Ramganga,2022-01-25,2022,01,0.607545817,NRSC VIC MODEL
Ganga Basin,Ramganga,2022-01-26,2022,01,0.186092024,NRSC VIC MODEL
Ganga Basin,Ramganga,2022-01-27,2022,01,0.101886186,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-01,2022,01,0.138382144,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-03,2022,01,0.006644093,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-04,2022,01,0.011514761,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-08,2022,01,0.179778031,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-11,2022,01,2.053499349,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-05,2022,01,0.021219012,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-06,2022,01,1.033995465,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-07,2022,01,0.012252299,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-09,2022,01,3.538506848,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-10,2022,01,25.22108166,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-18,2022,01,0.012876498,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-19,2022,01,0,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-20,2022,01,0,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-23,2022,01,2.540240311,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-24,2022,01,0.13848965,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-12,2022,01,3.897112861,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-13,2022,01,1.605890823,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-14,2022,01,5.749963518,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-15,2022,01,0.163408436,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-16,2022,01,0,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-17,2022,01,0,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-21,2022,01,0.000842544,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-22,2022,01,1.926178609,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-27,2022,01,0,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-28,2022,01,0,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-29,2022,01,0,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-30,2022,01,0.00930173,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-25,2022,01,0.175290716,NRSC VIC MODEL
Ganga Basin,Sone,2022-01-26,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-01,2022,01,0.165410149,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-03,2022,01,5.41806E-05,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-07,2022,01,1.961699035,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-04,2022,01,0.000108361,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-08,2022,01,6.114698504,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-05,2022,01,0.138998706,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-06,2022,01,5.73694188,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-09,2022,01,14.65203421,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-10,2022,01,42.94531436,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-11,2022,01,0.140547633,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-19,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-20,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-23,2022,01,3.918003915,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-24,2022,01,0.006965393,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-12,2022,01,0.119688107,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-13,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-14,2022,01,0.069159928,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-15,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-16,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-17,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-18,2022,01,0.017162498,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-29,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-21,2022,01,0.000876451,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-22,2022,01,3.482712287,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-27,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-28,2022,01,0,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-30,2022,01,0.023592459,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-25,2022,01,0.00116807,NRSC VIC MODEL
Ganga Basin,Tons,2022-01-26,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-01,2022,01,0.175720236,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-03,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-04,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-08,2022,01,19.60524537,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-05,2022,01,0.300444196,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-06,2022,01,12.86761422,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-07,2022,01,8.938715037,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-09,2022,01,20.07132276,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-10,2022,01,18.19493537,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-11,2022,01,0.031854995,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-20,2022,01,0.297943422,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-23,2022,01,5.601634487,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-24,2022,01,0.501035323,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-12,2022,01,0.086258929,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-13,2022,01,0.037859226,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-14,2022,01,0.000182472,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-15,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-16,2022,01,0.003576445,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-17,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-18,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-19,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-21,2022,01,0.034294641,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-22,2022,01,3.143950691,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-27,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-28,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-29,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-30,2022,01,0,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-25,2022,01,0.101308281,NRSC VIC MODEL
Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2022-01-26,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-01,2022,01,0.07186439,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-03,2022,01,6.457E-07,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-04,2022,01,1.2914E-06,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-08,2022,01,20.5191347,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-05,2022,01,0.035537899,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-06,2022,01,6.738752034,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-07,2022,01,11.60006765,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-09,2022,01,9.18423007,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-10,2022,01,10.41319917,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-11,2022,01,2.41055E-05,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-19,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-20,2022,01,0.002153134,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-23,2022,01,0.82915041,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-24,2022,01,0.020368034,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-12,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-13,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-14,2022,01,0.000172182,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-15,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-16,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-17,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-18,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-21,2022,01,0.039609784,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-22,2022,01,1.42033004,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-27,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-28,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-29,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-30,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-25,2022,01,0.003281355,NRSC VIC MODEL
Ganga Basin,Yamuna Lower,2022-01-26,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-01,2022,01,0.128688504,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-03,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-04,2022,01,3.0586E-06,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-05,2022,01,0.45268762,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-08,2022,01,12.5117471,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-06,2022,01,7.294635608,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-07,2022,01,2.887779212,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-09,2022,01,18.79898416,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-10,2022,01,0.306265641,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-11,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-12,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-20,2022,01,0.065751185,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-23,2022,01,4.731174366,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-24,2022,01,0.000930564,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-13,2022,01,0.000991735,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-14,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-15,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-16,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-17,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-18,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-19,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-21,2022,01,0.016286016,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-22,2022,01,3.586241995,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-28,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-29,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-30,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-25,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-26,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Middle,2022-01-27,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-01,2022,01,0.037873238,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-03,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-04,2022,01,0.051688231,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-05,2022,01,3.027053542,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-08,2022,01,30.07405489,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-06,2022,01,17.3506271,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-07,2022,01,0.4817272,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-09,2022,01,30.44843986,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-10,2022,01,15.88994734,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-11,2022,01,0.101049442,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-12,2022,01,3.901939917,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-23,2022,01,17.61778056,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-24,2022,01,7.537431404,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-13,2022,01,0.337154852,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-14,2022,01,0.030444257,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-15,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-16,2022,01,0.227736881,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-18,2022,01,7.79315E-05,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-19,2022,01,0.056204614,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-20,2022,01,1.393872101,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-21,2022,01,0.15042959,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-22,2022,01,11.69754299,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-28,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-29,2022,01,0.000412236,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-30,2022,01,0,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-25,2022,01,0.600383327,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-26,2022,01,1.638860242,NRSC VIC MODEL
Ganga Basin,Yamuna Upper,2022-01-27,2022,01,0.360620236,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-04,2022,01,0.002141234,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-06,2022,01,0.000350046,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-07,2022,01,0.000190062,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-08,2022,01,0.001288836,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-10,2022,01,0.01567145,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-11,2022,01,0.528189729,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-03,2022,01,0.016826538,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-05,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-09,2022,01,0.003545898,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-13,2022,01,8.164029724,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-14,2022,01,3.777171925,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-15,2022,01,1.488970081,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-16,2022,01,0.026717425,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-17,2022,01,0.016478412,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-18,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-19,2022,01,0.000561866,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-20,2022,01,1.98381E-05,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-22,2022,01,0.017790285,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-23,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-24,2022,01,0.103364117,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-25,2022,01,0.195159429,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-12,2022,01,4.380429619,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-21,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-27,2022,01,0.016534086,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-26,2022,01,0.000579784,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-28,2022,01,0.000818481,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-29,2022,01,0.094209799,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-30,2022,01,0.014671226,NRSC VIC MODEL
Godavari Basin,Godavari Lower,2022-01-01,2022,01,0.00767926,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-04,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-07,2022,01,0.021696657,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-08,2022,01,0.00919074,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-10,2022,01,0.427703424,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-11,2022,01,0.315733704,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-03,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-05,2022,01,0.025473695,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-06,2022,01,0.010000548,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-09,2022,01,0.102431034,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-14,2022,01,0.073696409,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-15,2022,01,0.018598463,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-16,2022,01,0.000759437,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-17,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-18,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-19,2022,01,0.015316609,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-20,2022,01,0.00139101,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-22,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-23,2022,01,0.001303442,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-24,2022,01,0.00054633,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-25,2022,01,0.000803609,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-12,2022,01,0.102926218,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-13,2022,01,0.006748917,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-21,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-27,2022,01,0.022694774,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-28,2022,01,0.026581078,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-26,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-29,2022,01,1.39488E-05,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-30,2022,01,0.039771263,NRSC VIC MODEL
Godavari Basin,Godavari Middle,2022-01-01,2022,01,0.048356003,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-04,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-07,2022,01,0.048561694,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-08,2022,01,0.027302304,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-10,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-11,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-03,2022,01,0.002152486,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-05,2022,01,0.208772784,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-06,2022,01,0.002918802,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-09,2022,01,0.050617409,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-14,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-15,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-16,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-18,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-19,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-20,2022,01,2.35387E-05,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-22,2022,01,0.610986797,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-23,2022,01,0.021585009,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-24,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-25,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-12,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-13,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-21,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-27,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-28,2022,01,0.017366347,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-26,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-29,2022,01,0,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-30,2022,01,0.115852366,NRSC VIC MODEL
Godavari Basin,Godavari Upper,2022-01-01,2022,01,0.007846241,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-04,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-06,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-07,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-08,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-10,2022,01,2.90466145,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-11,2022,01,6.719555971,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-03,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-05,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-09,2022,01,0.001109601,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-14,2022,01,18.65802735,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-15,2022,01,0.938816304,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-16,2022,01,0.123058557,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-17,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-18,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-19,2022,01,0.000142369,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-20,2022,01,0.000562873,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-22,2022,01,0.046159985,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-23,2022,01,0.003338343,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-24,2022,01,0.008550972,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-25,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-12,2022,01,34.05499928,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-13,2022,01,5.325473056,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-21,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-27,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-26,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-28,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-29,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-30,2022,01,0,NRSC VIC MODEL
Godavari Basin,Indravati,2022-01-01,2022,01,0.003008838,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-04,2022,01,0,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-06,2022,01,0.01098823,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-07,2022,01,5.20724E-05,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-08,2022,01,0.019493381,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-10,2022,01,1.360732502,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-11,2022,01,0.803349091,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-03,2022,01,0,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-05,2022,01,0,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-09,2022,01,0.057970027,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-13,2022,01,0.080714073,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-14,2022,01,0.025457594,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-15,2022,01,0.348759393,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-16,2022,01,0.074708395,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-17,2022,01,0.012612116,NRSC VIC MODEL
Godavari Basin,Manjra,2022-01-18,2022,01,0,NRSC VIC MODEL
